x_c_lpmt,y_c_lpmt,z_c_lpmt,A,beta,C,mean,allHits_lpmt,Edep
0.3365669904057868,0.34537745832022687,-10.819368898238379,376.44728626389673,-0.16484186577461488,-367.40383180952364,83.3083724975586,12716.0,7.928037166595459
4.250382967194979,-1.59160741245853,-2.657075436785862,249.3277044424559,-0.21288817504729463,-245.02948058155565,71.66368103027344,8139.0,5.333249092102051
-4.605892886815916,-4.8067406106965205,9.850277630597226,455.25965546516596,-0.1480566454656853,-450.0644094232155,84.2844009399414,16080.0,9.694271087646484
7.458583834797856,-2.8817826508494435,1.8272286760398455,272.4753808602662,-0.1923039165623785,-260.738566004113,76.5781478881836,17070.0,10.70826244354248
-1.6957926638941858,-0.5793652688731005,-10.112251453243177,369.96486479639105,-0.15878846102662428,-358.85893756394313,80.91486358642578,17313.0,10.991342544555664
2.037653414899405,-1.1420413268080465,-7.97873679173464,776.8866440772407,-0.1385526803999305,-795.2151099088204,106.37411499023438,1839.0,1.2736564874649048
6.014535440829814,-4.636496627062729,8.820886687411587,1272.756619698409,-0.07611515063178936,-1279.493826415669,98.0877685546875,10605.0,7.165696620941162
6.305056998574625,-5.749209810629196,-3.559209395235216,320.56887892788524,-0.20791128182244764,-318.67253041124087,85.91786193847656,4911.0,3.060358762741089
4.3089896582397005,-8.767602766853935,2.029569442883906,356.90877329778715,-0.19123335551773948,-355.70275709368616,85.50819396972656,6408.0,3.894473075866699
1.030383782866836,0.9717710856658183,-3.0886537461125356,361.64377964693125,-0.1977553836530673,-374.37162118239223,76.26236724853516,3537.0,2.438291072845459
-9.595129103133436,5.1012428094314775,5.406104231033903,427.60294298363146,-0.15979870121383463,-423.7715028827742,85.12480926513672,15989.0,9.261669158935547
0.2224496530395275,-0.9554945346477276,10.894124886440522,892.8367902938414,-0.10678805325439134,-893.0916230383556,106.44674682617188,10347.0,7.973062515258789
-1.0577000554938956,9.097487519792812,1.0780403522012203,257.9346940748969,-0.2062758746531684,-247.10609897938608,77.81700897216797,13515.0,8.269020080566406
3.442439184630467,7.091446598544254,-3.9364218141097256,286.75846137844457,-0.1896469575828937,-276.51283933087564,77.3182601928711,14288.0,8.797917366027832
6.876123264610145,-2.79591006200589,-8.390982450782818,304.11764676775795,-0.21346952379044798,-300.382369553594,86.17272186279297,6451.0,3.890136480331421
3.97830722183405,-0.5253387170305681,0.6862407152838401,-8611016.245012194,9.278157974325204e-06,8611001.64978341,65.28520965576172,11450.0,7.455559730529785
1.460263108694318,-5.0310284578725515,-7.895413150852294,268.62915532730887,-0.19960242706094633,-255.98540649499483,79.59781646728516,16367.0,10.282342910766602
11.018885393547164,3.3848738031788277,-3.6396963852669373,1174.5358810011205,-0.08293887145337585,-1183.1709077620192,97.55522155761719,10507.0,7.2482805252075195
-4.928503615633307,-4.580135629257605,5.890860557094958,227.22817522639744,-0.22355538469258712,-214.02535522428045,78.58535766601562,17322.0,10.71338939666748
-4.712810088056349,7.0148056468139375,7.846565497918733,429.9352786729394,-0.16469081427614424,-428.77750237259966,85.84899139404297,6246.0,3.6584689617156982
-2.2259657610312376,2.7501719633118458,10.199403480416478,1115.198604171156,-0.1044612440660011,-1134.1905581989172,110.89554595947266,2017.0,1.3368325233459473
-0.8607948514676421,-12.242500875869382,-2.3107415778616147,410.1336649856568,-0.15369862189564237,-405.4937082752532,79.09786987304688,16966.0,9.630210876464844
-8.418274438642309,4.497657053959972,2.622378511749353,675.5164440140157,-0.14447767351029203,-692.4657567673341,96.93199920654297,2298.0,1.4926204681396484
-9.069938211797485,5.855497202159769,-4.560788924175544,312.0844478104078,-0.18759024500776614,-305.42283733671496,78.68959045410156,17224.0,9.808759689331055
-1.9003874079462784,-2.797509811975379,0.7792538701734857,-7284271.02738453,1.139708429320632e-05,7284253.312007374,65.28555297851562,8935.0,5.881568908691406
-2.327279537329129,9.017326046267108,-5.60084070452156,2588.3997374612577,-0.056775385838968774,-2618.216313648933,125.79962158203125,1902.0,1.326032042503357
4.924962693214229,-10.627051158665157,1.3705180511102728,327.3239997781397,-0.192872080597279,-324.8686577960733,80.60305786132812,8061.0,4.6280694007873535
1.7915069228682587,11.625423798715996,0.2766511872683003,432.6615526559977,-0.16947331061918258,-430.7925328174733,90.104248046875,11059.0,6.606171131134033
-8.515546154100509,-2.161671744378312,-7.84604717427247,427.32604774021956,-0.16609983454515298,-426.1294876357165,86.23467254638672,6048.0,3.563159227371216
0.33659131503050366,11.057739472545752,-5.333105671103741,379.93110817382194,-0.1645287754945002,-374.24139701715814,80.48082733154297,18030.0,10.256170272827148
10.402756140266835,-4.379372529592891,-3.133756134793022,893.5014391989587,-0.09614967087826595,-896.0849321676762,92.43966674804688,14615.0,9.47418212890625
-8.58371559490284,-2.274172013517315,-7.791332574626849,610.0216307759141,-0.1292178060459426,-605.8908268395389,94.6217269897461,14204.0,8.949231147766113
-1.39093743382892,6.401245463697576,4.366021078738629,226.09746005773476,-0.21937272384483378,-212.02875312886465,77.56350708007812,14999.0,9.54233455657959
4.668815411251299,-6.966479205957677,7.0577489925055135,298.53578959626924,-0.20130377074945024,-292.1317094233713,81.5888900756836,10541.0,6.395534992218018
-5.887430216834565,-0.7979643486426491,-4.636073865460131,294.4125218218137,-0.20346862533249804,-289.62848962035685,79.89671325683594,5857.0,3.736481189727783
6.949012962542567,6.816128408059026,-1.2217271197502964,461.0169034836015,-0.17315964519093272,-468.0739414517821,89.3472671508789,3524.0,2.166320323944092
-6.189998396804551,9.806117128474453,2.549363521558212,673.8816518151116,-0.12373032405112125,-677.2821091587235,91.70599365234375,9138.0,5.6407856941223145
-3.8108196515548864,-11.261871656050957,1.1429086249531661,1233.199445776364,-0.09236111039266781,-1254.480443761216,104.06977081298828,2669.0,1.7582801580429077
7.8515517560553425,8.698898929065752,4.127208240484395,993.4627646421843,-0.10242509829371528,-1009.5790421476547,97.18083190917969,5780.0,3.864373207092285
0.11817694284748106,7.274957937098402,-5.370465995941834,495.1771977527596,-0.16446877025478,-501.0733158804877,91.4193115234375,2957.0,1.905680775642395
4.527358890784978,5.289526240483072,0.586595821737984,280.9638860857479,-0.20111344725768232,-274.7123161798818,76.9117660522461,7618.0,4.904280662536621
7.601965200424774,9.750623423944813,1.1678402718343395,376.73433241607677,-0.16272612834667186,-370.45691418506516,79.47010040283203,18835.0,10.722342491149902
-7.749351357653244,-5.125146042371824,-7.2039560361037855,377.80313703897895,-0.1741611127429604,-375.9126474572695,81.50283813476562,7977.0,4.6564531326293945
10.527137191328922,0.3694947229029211,-5.7671364655985045,747.7574739870615,-0.11770816670575027,-753.6135163025422,93.86246490478516,10610.0,7.1811418533325195
-11.545906698711931,-1.6031057662871042,1.667863307821508,345.2581998448896,-0.17874614770658265,-340.2702237540679,80.0851821899414,10714.0,6.068735122680664
2.0181419914985423,0.6664329869305918,2.912960694074406,-9016629.430592164,8.393541192004333e-06,9016618.626781154,64.86739349365234,15762.0,10.357200622558594
-9.764710267497254,3.0634973286918266,-4.651443275925243,686.939536558566,-0.13856979820652895,-698.2438244116565,99.03636932373047,2729.0,1.6513255834579468
0.6757175006421792,-3.225871155920881,-3.5508483907012236,280.734878022862,-0.2021192823224632,-278.37046358812404,73.41021728515625,7786.0,5.09850549697876
5.284005900602417,4.251208250000003,9.043332405873358,356.9922161873943,-0.1695484812254847,-349.9429908529778,79.89741516113281,13280.0,7.8745903968811035
-0.9879506733513872,-5.664268605723481,10.28982134743488,386.7503629763419,-0.16485676120358497,-381.42443741467827,81.63381958007812,13663.0,8.134191513061523
-8.01656663813362,-4.393603475998663,4.4989234525007795,321.9286609485007,-0.19614397474800385,-317.1895620310232,83.19999694824219,5958.0,3.5303030014038086
1.8263373637176066,-1.3117126563896326,10.346411677837443,1444.145924509934,-0.07671475680354765,-1453.8995930276567,110.160888671875,4476.0,3.158390760421753
-5.975786336479993,-0.4034064412259147,9.664123347989232,343.2059029211325,-0.18895534795077776,-338.789812355984,84.30369567871094,7733.0,4.750166893005371
-1.821324047993146,9.96930736323384,5.374329995714853,1133.6672201893484,-0.08671437975581968,-1142.7931830750936,98.46221923828125,7001.0,4.5785980224609375
-1.4602648579545436,4.257228309659088,-9.074256562500006,1805.6275806336005,-0.07299539973319893,-1825.3486945375687,122.28861999511719,2112.0,1.4832735061645508
-9.741339916238525,5.015964667746252,3.9679087826669948,344.5669375202078,-0.1671451142152692,-336.75543829610365,76.93540954589844,17908.0,10.484578132629395
-0.6695731535598783,-3.102942656945897,8.732941229943444,331.3891420478966,-0.17179115060923034,-319.1341215580812,80.96348571777344,16391.0,10.335795402526855
-5.855997984810138,-6.393580372151911,7.273051164556929,1174.6310891654489,-0.09388990519876415,-1189.2429352374504,107.0037841796875,3950.0,2.633098840713501
9.564131272224401,-3.0768984591070745,-5.307223619122881,767.6211696968643,-0.1360944428144162,-784.6924986582338,103.67121124267578,2531.0,1.5485925674438477
9.89271464029254,2.234813318484035,6.384103208776655,1070.276472035527,-0.08541619476394072,-1076.5617523176477,93.64726257324219,15040.0,9.961370468139648
-3.282780704225344,-0.15704475104146037,6.686718831581067,278.7030837122942,-0.19580825074154637,-269.810343883694,76.70047760009766,10082.0,6.4727864265441895
-2.0048959023926436,1.145886201869755,-5.911850936460156,287.8059798684184,-0.20559043874360697,-282.6481745006215,79.55261993408203,6311.0,4.214324951171875
9.918716391923798,1.9736326597325413,5.897898920548937,903.0320198410019,-0.10372221477829224,-910.0093391417998,97.48990631103516,11441.0,7.511666297912598
3.218510443851155,-0.8880101368262974,10.147776167195072,947.5176325637365,-0.10654642144335387,-952.9095015682684,107.53217315673828,5993.0,4.236255645751953
7.6271964123551905,2.970368118918931,1.952630855598455,305.71671809046165,-0.20298623554104828,-301.32771180023104,82.1611328125,6475.0,4.013735294342041
-8.165121169004173,-3.1872863895635875,-7.702307158975155,675.5467850834671,-0.11713676250201936,-675.1659286978206,89.97966003417969,12763.0,7.746854782104492
9.169908745299413,-7.129037692363333,3.9425910854787922,325.47620136667194,-0.18661450363016513,-319.9085211879422,80.19971466064453,13828.0,7.811755657196045
-2.025700471148756,-5.607358177871907,0.5903332980413031,227.30229738287414,-0.2241269816805617,-219.0871587445397,73.81011962890625,9445.0,6.101942539215088
7.049814029683911,-7.156733305595231,-2.6978823150965265,300.4268116433941,-0.1884594449745864,-290.7570781768544,79.40100860595703,16103.0,9.561495780944824
-7.31225636821162,-1.5698823022003776,-8.726234232209682,959.3189566310838,-0.09615993351090957,-965.0636934651885,96.274169921875,8544.0,5.662384033203125
7.026262248982383,0.5327773473541381,-9.208816026119388,1334.0687062040083,-0.07942911574460479,-1347.3713106682728,101.7440185546875,5896.0,4.118068218231201
0.10710103609566664,-11.031036642838263,-1.421199301032558,2427.046287932575,-0.04177795162343051,-2426.437255193178,106.40252685546875,11331.0,9.462029457092285
-11.147039386391254,0.5107460753341428,-2.6586763608748534,1906.1931922438366,-0.07577358418461594,-1942.1827596150742,120.05506134033203,1646.0,1.070180058479309
3.9262447136340595,-4.8320550380131975,-3.0928111150532347,408.58974173679206,-0.1793379653835248,-412.51663233131165,85.23505401611328,3946.0,2.53944730758667
-5.714318098005428,-9.110880071028852,4.618802777299505,746.1354789471911,-0.11338981815235201,-748.6101472434389,92.91927337646484,13938.0,8.810118675231934
5.225455716995465,-8.412998354514423,-5.680614692716217,351.10089351528524,-0.17694087133507586,-345.8814296596869,80.65046691894531,10544.0,6.265710830688477
-9.830527957772789,3.3709614735924247,-1.9853481271798425,310.53314208137834,-0.1812456038573964,-298.11456993708833,81.12776947021484,16056.0,9.543717384338379
3.7158332132067278,1.1574983167889508,-5.976711534311647,370.01301557138834,-0.19551372540637263,-373.21339653247054,86.5978012084961,4634.0,3.0946061611175537
-8.826418123487851,1.3679887506048578,8.0962165779542,414.6188624623266,-0.16084400468955698,-411.60649439248374,82.43785858154297,10333.0,6.11748743057251
0.41261896326305064,0.5458097154958095,6.010912252094686,267.9542939918871,-0.20670465674852187,-260.0238165752971,77.69476318359375,10861.0,7.209725856781006
3.686635825946819,-7.604777348912169,1.815121821111996,672.2445186105481,-0.14699115178558386,-685.7443071773247,102.1502914428711,2482.0,1.567923665046692
1.3932752225020957,1.2778483979848874,3.4583193870697055,-7612829.924375924,1.2046817449813568e-05,7612808.2800050285,70.03801727294922,5955.0,4.051811218261719
-10.323755369108465,-2.387729361158431,3.609286504826778,472.4932306089961,-0.17427955609629378,-481.02016029867036,91.04993438720703,3522.0,2.17252779006958
-5.071752792462056,1.8777207219774885,-6.252100981399933,449.4677468380402,-0.17263978916352285,-453.68942412470824,89.4422607421875,4086.0,2.5264947414398193
2.4805195953525696,-10.695171654647442,-1.4059759815705057,1856.0618472860701,-0.06713613621842239,-1876.76021455765,112.74339294433594,2496.0,1.696264624595642
-0.008680457263454202,-0.4863345585648966,9.375990858248286,631.9323427026999,-0.1498303276633126,-643.2953954845545,99.83780670166016,2843.0,1.8916701078414917
5.0863493191088835,-8.13973303106369,-6.201305974270455,896.616478981163,-0.11116227933698378,-909.7047786759576,98.92621612548828,3187.0,2.0099501609802246
1.2377760465306118,1.7709889493877544,-8.356012466938724,276.44024159699484,-0.19729004836637568,-263.89981540308423,80.43849182128906,12250.0,7.945992946624756
5.312091992910107,-10.763241816306826,0.8584518491781651,906.7864127065463,-0.09923651278887151,-913.676562700935,92.98372650146484,15515.0,10.321484565734863
2.6398760391512543,-0.6132566071300997,11.115611707508839,400.94445411740173,-0.16062365608767729,-394.75719747120877,82.87755584716797,13997.0,8.619650840759277
5.490266715229797,0.17717999399218945,1.072392463202158,245.5683884220109,-0.21892104058336465,-241.01216239992493,73.29766845703125,6658.0,4.258406639099121
6.543645253355243,5.801335731306499,-8.333234354971236,399.7168729537512,-0.1776580773336773,-400.15068841182443,85.84611511230469,7302.0,4.248842239379883
-5.573902354160704,-7.08766018015442,6.263899627537915,298.7511639942322,-0.18788905024403127,-288.20119661908996,79.6300048828125,13988.0,8.155828475952148
5.067218324011933,9.863604358687558,-3.98803434377329,691.9959589495555,-0.13370481723371047,-701.6226827804428,97.08988952636719,5364.0,3.3108224868774414
-9.098780733593047,-4.9697327726629,-6.516775076133134,390.9902906027754,-0.15654862086432347,-385.2056939440467,78.3270034790039,16944.0,9.84463119506836
-7.646017272179373,5.252038911523635,-3.6513422456605293,309.66752220602143,-0.19464139381270434,-304.4001265265639,80.04241180419922,8296.0,5.10128116607666
4.031983598265902,0.7914865366088653,-5.522218633188817,291.55977017603425,-0.1986707892507545,-285.14047705272634,78.63872528076172,8304.0,5.4469146728515625
-5.810191736630248,-8.388663967797584,2.981522455434152,3311.3115416908536,-0.047213291042197486,-3345.4795047558277,129.71542358398438,1739.0,1.1243866682052612
0.7548528530456996,-4.344955814576956,-7.470195671176495,253.0366947413441,-0.2053624238365753,-239.00030069171837,79.39218139648438,16039.0,10.007856369018555
10.313396851322358,-1.2567954217298127,1.562124512151551,395.36156727059057,-0.1759203484327102,-394.75850134452133,84.91407012939453,5596.0,3.3529834747314453
3.547599656644722,3.2326427094822976,-7.828714376445454,386.475900676139,-0.1782944229054272,-384.928724272485,85.31568145751953,5621.0,3.520761251449585
4.21243159936604,2.5953498608048537,-10.223279309536926,1244.8271956497788,-0.0778444688309641,-1249.904468788692,99.98077392578125,14512.0,10.405328750610352
-1.4367451808529783,2.944794210005397,-10.587739184811902,732.7029309373949,-0.11369123843488184,-730.7446324258759,95.90949249267578,11114.0,7.381300926208496
-0.1930856826174999,-0.484733013961422,0.3968985090056593,197.1211686527478,-0.24125760406203506,-207.57858687439818,52.14889144897461,9383.0,6.281505107879639
10.978831363936845,-4.769231333088497,-4.591908615497655,994.7094063505042,-0.08932778392593513,-1005.9132810858008,86.34050750732422,13615.0,9.204962730407715
-2.0202715725075544,-0.9285218383685825,-6.689790811178232,296.96345271751505,-0.19887802797290674,-290.790414708794,79.81376647949219,6620.0,4.327635288238525
-8.406214028183317,-4.348820708391509,5.014085387203301,341.4667580182712,-0.1730207923786225,-332.989066891618,79.88706970214844,15754.0,9.508771896362305
11.423636563410158,3.040034344718028,-0.690695753243312,448.37356103402806,-0.16914157546715675,-454.6917223690057,84.83434295654297,3777.0,2.1925406455993652
-1.1536001095839545,-1.7563887964338742,10.421422962481502,375.7850905219929,-0.18451939602114162,-372.37758697994707,88.33869171142578,5384.0,3.454407215118408
-0.33652350198976694,4.3611728339965765,-0.2822622008243193,-8442848.647932848,9.209972336937125e-06,8442837.246708045,66.34532928466797,14072.0,9.112006187438965
2.094920784116421,-2.0999564347085675,-1.2661503127176943,-9432858.404354597,8.253851592274283e-06,9432843.541749176,62.982791900634766,12919.0,8.619759559631348
-7.124768896786352,-2.140071496263892,-8.904503374035603,1050.8612302662004,-0.08537095468938669,-1054.361830203121,94.56410217285156,16461.0,10.901225090026855
-1.1624320903059715,6.514874113278519,-7.719171812060531,351.1507938739097,-0.17885994101050667,-344.9723376156957,82.61418151855469,10099.0,6.334015846252441
5.700247574198653,4.200416485386411,8.036020978574378,320.2808770228597,-0.18010781272133697,-309.3941146367849,81.2129135131836,17689.0,10.636151313781738
2.4702355126014424,0.8916102627082407,2.2703183255019157,-8329404.2574964855,1.0107368949280444e-05,8329384.125952527,64.04023742675781,9364.0,6.2996320724487305
6.92153620725389,-8.148982262521589,-4.575678734024182,875.5876786640067,-0.11393288950861084,-886.2550510856502,101.8429946899414,5790.0,3.853274345397949
0.868230688216894,-4.541980055613484,0.8173272575599597,433.22975021031027,-0.1801972264893351,-445.53515770286526,82.74723815917969,2877.0,1.9151146411895752
5.561029237147591,-6.004345772802643,7.882723978441159,759.1814674912706,-0.12210684878357615,-765.2296620383711,99.47502136230469,6030.0,3.95916748046875
12.019664849725816,-0.5192202661791605,-1.9472927722120659,368.4782776006181,-0.1677089727620857,-362.9850222914303,79.70650482177734,13675.0,7.810895919799805
4.679471934268662,-4.251142773447647,-4.641087747466834,252.71884866214637,-0.22075639615774853,-245.13907306814104,79.0921401977539,7698.0,4.966017723083496
7.448085135112316,0.07965811771660163,0.731221243033279,252.095875012052,-0.21349650756450908,-244.03392386173562,76.44009399414062,11842.0,7.334445953369141
5.703592131343289,6.788822788059698,5.338736632835802,3748.7606187496804,-0.042605713052644004,-3785.189692342073,130.19102478027344,1675.0,1.0732479095458984
2.505698396548116,-2.269831710627039,10.43988620293689,1020.5564811368082,-0.09146167374342636,-1021.8986077489024,101.36914825439453,14369.0,10.362738609313965
-8.403922724773164,-4.038892191366512,3.714856796810541,402.26238814533014,-0.19026442986118233,-405.3126515144461,91.31600189208984,3637.0,2.255112409591675
-1.0178556320317653,5.222349543348771,4.435611283917942,382.08050917229735,-0.1963017679734355,-387.215742804287,88.00483703613281,3022.0,2.067716121673584
4.776656062513563,5.041643798567402,-6.313487937920524,405.38285665667985,-0.17520324864261574,-405.57779564814325,85.81141662597656,4607.0,2.9810750484466553
6.959729558823523,-3.982613107658152,6.586882508324098,517.3591197355333,-0.15833724475074187,-522.6578786394495,91.90048217773438,3604.0,2.1908090114593506
